text,label
bugüne kadar almadığıma pişman oldum konfor ve rahatlıgı ilk traşta belli etti buda gillette farklı. hızlı kargo güvenilir alışveriş için hepsiburadaya ayrıca teşekkürler,Positive
" kesinlikle 1.si daha iyiydi..en azından gülünebilecek sahneler vardı..2. o kadar kötü ki,espri değil bağırtkanlık ön planda başım ağrıdı filmi izlerken..basit basit espriler..hiç sevmedim.. ",Negative
Gördüğün her gün yüzü haram olsun sana,Negative
Soğuk Savaş nedeniyle bu maç dünyada büyük yankı uyandırmıştır .,Notr
hiçbir zaman aldığım ürünlerde sıkıntı yaşamadım bu sefer hediye traş bıçağı ile geldi teşekkürler,Positive
 çok saçma ,Negative
Üçünün de saray hayatından dışında çok güzel hatıraları vardır .,Notr
"memnun kalmadım. pek işe yaramıyor. çok güçlü mıknatısı var, çift cam olduğu halde sıkı sıkı yapışıyor birbirine, lakin hareket ettiği anda düşüyor.",Negative
 arkadaşlar ben izledim ve hiç bişey anlamadım malesef... oyuncu kadrosu gayet sağlam ama ne bir kurgu ne gerilim hiç birşey yok ya boş zaman kaybı.. zamanım kıymetli diyenlere duyurulur... ,Negative
 ben cidden çok beğendim..gayet başarılı bir iş olmuş. Çılgınca bir film...herkesin izlemesi lazım ;) ,Positive
Bu derin çukurlar uzun yıllar boyunca içme suyu depolamak için kullanılmıştı .,Notr
Simetri merkezleri yoktur .,Notr
 objektif olmayın. adamın amacı sanat değil !!!karalama!!! ,Negative
"beklediğimizden daha iyi çıktı, memnun kaldık.",Positive
"görüntü kalitesi samsung düzeyinde fakat menüler arası geçişler çok yavaş özellikle internete bağlanması 20 saniye sürüyor. youtube izlerken reklam geldiğinde kilitleniyor , usb den film izlerken 1 tb lık harddisk de özellikle filmin sonunu göremiyorsunuz kitleniyor. sonuç olarak tv için alınır smart tv için kesinlikle alınmaz",Negative
Tekrar aday olmayarak görevini bırakmak zorunda kalmıştır .,Notr
Yine aynı bölgeye konulan Barış kompozisyonu yerinde durmaktadır .,Notr
İlk kez mağlup olmuşlardır .,Notr
En güzeli kafir baba bknz ben hiç gitmek zorunda kalmıyorum ,Negative
"aracımda ki, krem renkli koltuklara uyguladım fakat, yumuşatmasından başka bir etki göremedim..kirleri çıkartmakda zorlanıyor..fiyatının karşılığını vermediğini düşünüyorum..süt tadında yumuşatıcı sadece.",Negative
 Bir film bu kadar kişinin aklında yer edebiliyosa fazla söze gerek yok...Bir kez daha izleyeceğim günü sabırsızlıkla bekliyorm... ,Positive
Türünün son örneği olduğu için Yalnız lakabı verilmiştir .,Notr
"İlk kez ""Sultan"" filminin senaryosu ile dikkat çekti .",Notr
gerçekten ilk aldığımda kullanabilecekmiyim diye şüphedeydim çok zor muş gibi gelsede o kkadar akılcı olmuş ki bütün uygulamalar a erişim çok kolay herkezin bu deneyimi yaşamasını tavsiye ederim alın pişman olmazsınız,Positive
Dünya Savaşı’nda yenik düşmesi ile Sevr Barış Antlaşması’nı imzalamak zorunda kalmıştır .,Notr
 bence saçma filmdi kötü bir korku zaten filmin konusu da çok saçma korku olurda bu kadar mı anlamsız olur ,Negative
süper hızlı ve sorunsuz alışveriş . emeği geçen herkese teşekkürler,Positive
" Film her yönden çok kötü; nasıl bu kadar puan almış,anlayabilmiş değilim. ",Negative
Ardından belirsiz bir süreç izlenmeye başlandı .,Notr
ürünü alalı dört gün oldu alırken tedirgindim cay doldururken kaçırırmı diye ama gayet güzel.çayın tadı harikka .ayrıca çayınız sürekli sıcak kalıyor.isterseniz alt haznesini ayrıca  kullanabiliyorsunuz.kısacası tafsiye ederim.,Positive
fiyat uygun...beğendim...,Positive
bu markayi ilk kez kullandim ama cok memnun kaldim. daha once kullandigimdan cok daha iyiydi. bu arada urun elime cok hizli bir sekilde ulasti. tesekkur ederim. ,Positive
Kardeşi de yaralandı .,Notr
ürün elime yeni geçti..indirim ve indirim sonrası fiyata göre bu koku olağanüstü..gerçekten kalıcı bir koku..koku çok hoş..bu fiyata böyle bir kokuya sahip olmak gerçekten güzel..ama hafif bir koku değil..daha ağır ve kadınsı....,Positive
" Daniel Craigin ''cool'' Bond yorumu disinda (eski ''karikatür'' Bond tiplemelerini sevmeyen birisi olarak) genel olarak ortaya çikan film basarili degil ne yazik ki. Bunun da en büyük iki nedeni duyarli konusuna ragmen (su sorunu) senaryonun bombos olusu ve de karakterlerin çok zayif islenmis olmasi (karakterlerin hiç birinin gerçekligine inanabilmek mümkün olamiyor). Sonuç olarak ''soundtrack müzigi,Daniel Craig'in orijinal Bond yorumu,fetis mekan seçimleri'' disinda beklentilerin altinda kalan bir film ne yazik ki. ",Negative
Çevresi yüksek duvarlarla çevrilmiş durumdadır .,Notr
Çiftin üç çocuğu dünyaya gelmiştir .,Notr
Tüyleri kahverengi ve sarımsı kahverengi çizgilidir .,Notr
yagı değiştirdikten sonra yaklaşık 1000 km yol yaptım arabamın sesi bile değişti azaldı bundan sonra kesinlikle catrol magnatec diyorum,Positive
biraz ağır bir koku daha çok kış kokusu ama bu fiyata gayet iyi bence. üretimden kalkmış artık bence kalanların hepsi bu fiyata alınmalı orta yaş için tabi :) ben anneme aldım çok beğendi kokusunu hediye olarak alın fiyatını söylemeyin ,Positive
eşofman bisiklet iç lastiği gibi kokuyor.. diğer hedıyeler ıdare eder asıl konu urunun kendısı bu fıyata bu kalıtede daha ne ıstersınız yalnız bır vida eksik cıktı ıcınden oda nazar boncugu olsun:))),Positive
Üç tanrı bundan başka ikiliye kıyafet ve isim verdi .,Notr
Mahallenin adı muhtemelen bölgenin doğal şartlarının yapısından kaynaklanmaktadır .,Notr
Farklı ses ortamları için yazdığı yapıtları Türkiye’de ve yurtdışında konserler ve festivallerde yorumlanmaktadır .,Notr
Kırmızı Şeritli İstiklal Madalyası ve Takdirname sahibidir .,Notr
Yedi yaşındayken okulunda bir çocuk tiyatrosuna katıldı .,Notr
"ürünü yaklaşık 5 muslukta denedim, musluk başlıklarını çıkararak dahi denedim. standart hiçbir musluğa uymuyor, uyduklarından da inanılmaz su sızdırıyor. çok kalitesiz bir ürün.",Negative
Gerzek olan sen olmayasın ,Negative
 berbat bir film tarantino neden bu filmi bu kadar desteklemiş anlayamadm ,Negative
 ben bu filmi hiç beğenmedim.izlerken çok sıkıldım ve hiçbir zevk almadım.bir de bu filme en iyi senaryo ödülü verilmesine inanamıyorum.doğru düzgün bir senaryosu bile yok ki.olay örgüsü çok zayıf.bir de film bir sona bağlanmadan bitti.ayrıca nurgül yeşilçay'ın oyunculuğunu da soğuk ve yapmacık buldum.hele türkçe aksanlı zorlama ingilizce konuşması çok saçmaydı.bir de lezbiyenlik filmin içine girince bence iyice saçmalamışlar.ayrıca Trabzon'lulara da hakaret edildiğini düşünüyorum.bir Trabzonlu olarak bu durumu kınıyorum.fatih akın trabzonspor taraftarıymış.ama filminde bu memleketi ve türkleri aşağılamış.alman propagandası yapmaya çalışmış.aşağılanmak hakaret görmek ve sıkılmak isteyenler izlesin... ,Negative
" Puanına aldanıp izledğim be büyük hayal kırıklığı yasadığım bir film...Hiçbir şey anlatmıyor, son derece skıcı...Film boyunca herhalde şimdi bir şeyler olacak diye sabırla bekledim.Film bitince de ee nooldu yani diyorsunuz.Sanatsal bir yanı da yok ayrıca! Düşük bütceyle cekılınce, ortada elle tutulur bir konu olmayınca sanat filmi mi oluyor yani?! ",Negative
buradan alırken belli sayıdaki taksitte hiç olmazsa vade farkı olmuyor peşin fiyata alıyorsunuz. yatırım amaçlı aldım almayada devam ediyorum. tavsiye ederim bilindik tanıdık büyük firmalarla çalışması da büyük bir avantaj...,Positive
şampuan sabunluktan çok zor akıyor. hortum kalitesi düşük. fiyatına göre idare eder.,Negative
Eserlerinde güç ve bağımlılık ilişkilerini izleyici ile üçlü bir iletişim kurarak incelediler .,Notr
kaliteli ve güzel bir ürün fiyatı da gayet makul,Positive
Bir tüccar olmuştur .,Notr
Vlad da bu iki gücün arasında bir köprü görevi görüyordu .,Notr
" Ya yapmayın artık şöyle filmler ya sadece para kazanmak için oyunculuğun ne olduğunu bilmeyen kişileri oynatıyorsunuz(Deniz Seki,Pascal Nouma)Bu filmler vizyona girmeye devam ettiği sürece seyirciye kızamazsınız niye filme gelmiyor diye.Bide son olarak anlamadığım bir şey var hadi herşey tamam diyelim de bu senaryoyu okuyup kabul eden nasıl bir akıla sahip olur anlıyamıyorum1/10 ",Negative
 bu filmi izledikten sonra mehmet ali erbili görmeye dayanamıyorum. bu filme harcana bütçeye yazık. 10/2 ,Negative
Protesto etmek isteyen yüzlerce vatandaş gözaltına alındı .,Notr
Köyde kişilerin de ayrıca lakapları vardır .,Notr
rezalet   asla ve asla gitmeyin  odalar pis  deniz yok sadece manzara olarak izleyebiliyorsunuz girmedikten sonra neye yarar yemekler aşiri derece de kötü  personel ilgisiz mini bar bile çalişmiyor eğer güzel bir tatil geçirmek istiyorsaniz akay garden resortu tercih etmeyin,Negative
kalitesi tartışılmaz  bir ürün tavsiye ederim,Positive
Anya bu savaşta ölür .,Notr
Caminin üç kubbesi vardır .,Notr
hızlı gönderi ve ekonomik avantaj için teşekkür ederim...,Positive
" Çocukluğumuzun popüler animasyonlarından şirinleri tekrar ekranda görmek heycan yaratsada, paylaşımcı ve barışçı şirinleri(soğuk savaş yıllarında kominizmi özendirdiği için amerikada yayından kaldırılmış) kapitalizmin başkenti Newyorka getirip bir macera içine sokan yapımcılar şirinlerin newyorktan etkilenmesini kapitalizmin nimetlerine imrenmelerinide araya sokmadan edememiş, şirin babaları için savaşan kahraman şirinlerde(oscar töreninde Bigelowun söylediği gibi dünyanın dört bir yanında özgürlüklerimiz için savaşan kahraman! amerikan askerleri) afganistanda sam amca için savaşan askerleri hatırlatmadığını söyliyemeyiz, sakarda şuan sinemada oynıyan captan amerikaya fazlasıyla benziyor.Tabi biryerdende büyümekten korkan bir adam olarak Annenizle nasıl tanıştım dizisinin Barnie'si Neil Patrick Harriside kutsal aile değerlerini anlamasını sağlıyarak tüm klişeleri birbiri arkasına sıralıyor. Filmin tek olumlu yanı azman inanılmaz güzel yaratılmış animasyon takviyesiyle azmanı seğretmek büyük bir keyif, niyazikki başka olumlu bir yön bulamadım. 10/4 ",Negative
Bu durumda genişleme kuantum mekaniği ve göreli karşılığı kuantum alan teorisi dir .,Notr
Bağlama çalmayı kendi kendine öğrendi .,Notr
 Gerek konusu gerek temposu gerek oyunculuk olarak vaktinizi ve paranızı boşa harcayacağınızı düşündüğüm bir film.Konu çekici gibi gelsede bir türlü o istenilen tempoyu yakalayamıyo ve izleyeni her dakika daha da sıkıyo.. ,Negative
aynı masa birebir aynı ikamet ettiğim ilçeye bakın yazıyor zaten buradaki satıcılarda 200 liradan aşağıya yok. 76 liraya kargo dahil satın aldım. 7 aydır kullanıyoruz sıkıntısı yok. oldukça güzel.,Positive
urun elime bugün ulaştı kullandım gayet güzel kullanımı kolay herkeze tavsiye ederim teşekkürler satıcı firmaya,Positive
aklınıza birşey takılmadan alabilirsiniz. tek sorun sadece biraz ufak ??,Positive
ürünü aldm fakat çok etkili değil ve çok yavaş çekiyor bir yerden tüy alması için bir kaç kez geçmek gerekiyor ve uzun zaman alıyor bitmesi,Negative
Ziyaret için gelen insanlar bu sudan abdest alır ve mümkünse yıkanır .,Notr
 Çok kotu bi kurgu berbet dialoglar bi cok seyin havada kaldıgı ortalama bi konu haluk bilginerin neden bu senaryoyu kabul ettiğini anlamış deilim tamam turk filmlerini desteklemeliyiz falan ama boyle yapımlar gercekten sehirciyi turk filmine kuturuyor.bence burda haluk bilginer gibi sehircinin guvendiği onemli oyunculara cok iş düşüyo kesinlikle daha secici olmalılar ,Negative
Çıkıntılar yansıyan lazer ışığının biçimini bozar .,Notr
kedilerim sevmedi onlara mito aliyordum sanirim ona alistilar diye nunu fazla yemiyorlar olsun sokak canlari doyuyor bunada alismak zorundalar,Negative
"devamlı ofis ortamında çalışan ve kağıtlarla içli dışlı olan kişiler için kağıtları daha düzenli şekilde bir arada tutması ve önemli notların devamlı gözünün önünde bulundurulması amacıyla güzel bir üründür, fiyatınında çok uygun olmasından dolayı kesinlikle tavsiye ederim.",Positive
telefon türkçe geldi içinde onaylanmış garanti ile geldi güvenli alış veriş..kamerası süper telefonda güzel teşekkürler hb,Positive
İlk başlarda Yeniçeri ocağının kaldırılmasından yanaydı .,Notr
millette ne göt var amk ya herkes büyük yarrak peşinde,Negative
piyasa fiyatlarını tamamen bilmiyorum ama ben beğendim.gayet güzel.,Positive
eski bezler daha kaliteli ve daha kullanisliydi. yeni bezler biraz malzeme kalitesi düşük ve bant yerleri sert çekince kopuyor. onun harici bir sorunu yok ama doğruya doğru prima kalitesini düşürdü. ama şu an için prima dan iyisi yok,Positive
"eski modellerine göre tasarımı daha güzel ve işlevsel olmuş.oldukça hafif ve kıvrak.piyasadaki diğer cihazlara göre çok kısa sürede şarj oluyor.şarjı dolduğunda elektriği kesiyor.normal modda yaklaşık 20 dakika çalışabiliyor.(ancak ilk aldığınızda bu performansı veremeyebilir.bataryası zamanla açılıyor.)çekişi kuvvetli. turbo moda gerek bile kalmıyor. i̇kili filtre sistemi ile ince tozları dahi oldukça iyi alıyor.filtreleri ve hazneyi temizlemesi oldukça pratik.normal modda düşük ses seviyelerinde(68 db) çalışıyor.şarj soketinden bağımsız dik durabiliyor.brush roll clean özelliği ile döner başlıklı fırçasını rahatlıkla temizleyebiliyorsunuz.sonuç olarak fiyatı pahalı olmasına rağmen verdiğiniz parayı kuruşuna kadar hakediyor. ucuz, kalitesiz mal alıp rezil olmayın.  ",Positive
2 yıldır kullanıyorum. 1 defa borusu yırtıldı değiştirdim. 2 defa kumanda sapı kırıldı değiştirdim. Kalitesiz ve dayanıksız parçalar. Garanti kapsamında değiller.,Negative
Türkiye birçok böcek türüne ev sahipliği yapmaktadır .,Notr
kotu bir yeryukarida ilgili tum olumsuz gorusler yazilmis bizde oglumuzla guzel bir tatil olacak derken hayal kirikligi yasadik yazilanlari birebir gorduk eski naturland otel degil burasi umarim birileri bu otele gereken islemi yapar rezv varsa iptal edin para yollamayin gitmeyinbu arada bu siteyi bilmiyorduk kesinlikle bundan sonra tatilimiz icin burdan bilgi alacagiz,Negative
çok iyi keşke tüm oteller sizin gibi olsa  çok ama herşeyi çok mükemmel bir daha gitmeyi düşünüyorum,Positive
 Sinemada izlemiştim bu filmi ve film arasında sinemayı terketmeyi düşünürken arkadaşların ısrarı sonucu sonuna kadar izlemek zorunda kalmıştım. Film baştan sona neredeyse tamamen çatışma sahneleriyle dolu olduğu için mermi seslerinden kafanız şişebilir. ,Negative
casey affleck i okumuştum abi pislik herifler,Negative
" gösterime girmeden önce aylarca üzerinde konuşulmuş, büyük beklentiler yaratan bir film görünümü vardı. konu gayet orjinal ama ; daha iyi işlenebilirdi diye düşünüyorum. Komiklikler sınırlı kalmış, tarihi göndermeleler yarım kalmış, aşk hikayesi oldubittiye gelmiş, netice itibariyle sırf meraktan izlenebilir , beklentinizi düşük tutmak şartıyla... ",Negative
" önermem arkadaşlar, keyfinizi bozmayın hiç bu film için.. ",Negative
"Bu ürünü aldıktan 6 ay kadar sonra bozuldu. Çevirici kafanın içindeki çark plastik olduğu için hemen bozuldu. Ben hiç memnun kalmadım kesinlikle tavsiye etmem. Ancak amazzon'un ürün sipariş, kargo ve teslimat sürecinden çok memnunum.",Negative
43 inç 109 lg tv ye aldım oldu uydu montajı kolay,Positive
Sistematik Felsefe Derneği isimli bir felsefe tartışma listesini başlattı ve yönetti .,Notr
Z harfi ile gösterilir .,Notr
"Ürün orjinal kutusunda geldi. Hatta orjinal kutuyu korumak amaçlı olarak ayrıca mukavva kutu ile de ambalaj yapılmış. Koli üzerinde kırılacak eşya yazılı değildi. Orjinal kutu ayrıca bantlı ya da jelatin ile kaplanmamıştı. Kutu üst kapağı açıldığı anda ürünün bıçağı üst kapağın altında kutunun ikiye açılan kanatlarının üstündeydi. Bıçak çıplaktı. Bıçak kınları yoktu. Ürünün içinden de bıçak kınları çıkmadı. Bıçaklar genelde kınları takılı olarak cam haznenin içinde bulunur, zarar vermemesi ve zarar görmemesi için. Bu eksikliğe rağmen kurup boş olarak çalıştırdım. Açıkçası dağılmış şekilde kutu içinde ürünü görünce şaşırdım. Motor kısmı yarı ambalajlıydı. Ancak çalıştığını gördüm. 2 kademeli olması tercih nedenim idi. Her kademesi boş olarak çalıştı. Ürünün çalışmasında sorun yok. Bu nedenle ürünü kabul etmeye karar verdim.",Positive
 filmi izlerken çok sıkıldım 1.5 saat sanki hiç bitmeyecek gibi geldi..3d olarakta çok iyidi diyemem 10/3 ,Negative
ürünü 29 unda verdim 30 unda hemen elime ulaştı teşekkürler hepsiburada.com ürün için değerlendirme yapamıcam çünkü ürünü kendim için almadım ama kullanışlı bişeye benziyo,Positive
guzel  tafsiye  ediyoruz her mutfaga lazim,Positive
"hangi ürünü alsam diye çok kararsız kaldım. sonuçta randıman alamadıktan sonra uygun bir fiyata da alsanız paranızı çöpe atmış oluyorsunuz. i̇stanbul ortalaması için büyük sayılabilecek bir evimiz var. 3+1, net 130 m2 civarında. salonda duran modemin kapsama alanı, arkada kalan odamızı çok az alıyor, banyoyu ise hemen hemen hiç almıyordu. (banyo duvarlarındaki malzemeden ötürü olduğunu sanıyorum, mesafe olarak modeme çok uzak değil çünkü.) antrede hem banyoya yakın hem arka odaya yakın konumda priz mevcut. bu üründe karar kılıp aldım, şu an her iki odada da sorunsuz ve hızlı internete bağlanabiliyorum. fakat burada dikkat edilmesi gereken nokta şu, modemin ulaşamadığı odaya bu ürünü takmanızın pek bir mantığı yok. cihaz modemden aldığı sinyali kuvvelendirip yeniden dağıtıyor. eğer cihaz modemin kapsama alanı dışında kalırsa randıman alamazsınız. (bu tüm cihazlar için geçerli.) bu yüzden sorun yaşadığınız odaya yakın, ancak modemin de kapsama alanında olan bir yere yerleştirmeniz gerekli. fiyat-performans 5/5. tavsiye ederim.",Positive
" Vizontele fırtınasından sonra bu film oldu mu şimdi'Ne yazık ki Yılmaz Erdoğan bu sefer yapamamış.Ne yapsam izlenir havasında adeta.Yılmaz Erdoğan’ı farklı kılan kullandığı ince mizahtır.Ancak bu filmde bunu göremiyoruz.Kullanılan mizah çok basit.Ayrıca bu film İstanbulu falan da anlatmıyor.Bol bol İstanbulu tepeden gösteriyor.Bu Türk Sineması için iyi bir gelişme.Bir de Yılmaz Erdoğan iki de bir kameralar karşısına çıkıp ’şu kadar harcadık.film izlenmezse yandık’ demese.Galiba Holywood’la başa çıkmak için Organize İşler yürütmek gerekiyor.Sonuç olarak,vasat bir Türk filmi var karşınızda.Fazla umut bağlamayın bu film için.Zira hayal kırıklığına uğrayabilirsiniz. ",Negative
Kuzeni ile evlenir ve doğan çocuklarına değerli dersler öğretir .,Notr
" Yine bir Türk filmi yine saçma sapan bir konu,senaryo.Vasat ötesi bir film bizi bekliyor gibi.Ama Nuri Alço ve konuşurken komik olan Mustafa Toplaoğlu için izlemeyi düşünüyorum ",Negative
Polat deresi köyüdür .,Notr
" beni hayal kırıklığına uğratan mükemmel bir giriş bölümüne,dağnık ve belirsiz bir gelişmeye ve oldukça sıradan bir finale sahip descent,insan patlayıcı etki deyince dawn of the dead(yeni versiyon),öldüren oyun,cabin fever gibi bir film bekliyor ama ortaya çıkan film ise sıradan bir 60 dakika gizem ve hafif gerilim şeklinde ilerleyen sonrada artık karakterleri öldürebiliriz gerekli vakti doldurduk der gibi tüm karakterlerin özensizce ölümünü görüntüleyen bir hal alıyor ,filme girişteki başarılı kaza sahnesi ve hastane sekansının hatrına 10/3 veriyor ve boş vaktiniz varsa anlık sıçratma efektleri ve sert sahnelerle kopartılmaya çalışılmış bu filmi tavsiye ediyorum ama benim için sadece vakit kaybı,yönetmenin başarılı olduğunu söyleyebilirm ama senaryosunu gerçekten beyenmedim saygılar ",Negative
San Marino bu yarışmaya ilk defa katılmıştır .,Notr
Şaka gibi hâlâ başlık parası isteyen aileler varmış kız şey demiyo mu baba ben oruspu muyum Sen pezevenk misin bizim olayimiz ne ,Negative
hesaplı ve yoğun olmayan piyasa sıvı sabunları için tasarlanmış.,Negative
İlçede hakim rüzgarlar genellikle mevsimlere göre farklılıklar gösterir .,Notr
 izlediğim en iyi fantastic filmlerden biri al pacino yine süper ayrıca senaryoda çok zekice kesinlikle izlenmesi gereken bir film... ,Positive
Domuzlar Körfezi Çıkartması sırasında ön saflarda yer alır .,Notr
pelikan ismini dünyaya tanıtmış bir markadır keşke siyahıda olsaydı daha güzel olurdu ama maviside güzel kısaca pelikan farkı. hemen kendini gösteriyor tavsiye ederim,Positive
"benim dişlerimde 3 senedir tel var. ayrıca çok fazla kahve,sigar ve çay tüketiyorum. sürekli dişçiye gidip dişlerimi temizletmekten bıktım. daha önce farklı ürünler de kullandım ama pek etkisini görmedim. bu ürün amacına hizmet ediyor. gerçekten lekeleri temizliyor. ancak öyle dişinize sürer sürmez lekelerin çıkmasını beklemeyin. bunun için biraz uğraşmak gerekiyor. kazır gibi dişlere sürtmek gerekiyor. dişleriniz çok sıkışık ve  lekeler ince çizgi halindeyse onları ancak silikleştirebiliyorsunuz. benim tellerim olduğu için fazla aralara giremedi ancak yüzeydeki lekeleri yok etti. kullanılabilir, diğer aynı etkiyi vaat eden birçok ürüne göre işe yarıyor.",Positive
saat çok şık çok hafif şekli kolda duruşu mükemmel fiyatıda çok uygun 1 günde elime ulaştı hepsiburadaya teşekkürler ,Positive
telefon güzel ama sarz olayı çok kötü  13 saatlik konuşma süresi çok düşük şart kablosuz gelmekten bıktım.tavsiye etmem.sony yada lenovo alacağım. ,Negative
 Bence konu üzerine romanlar yazılacak bir konu yalnız başta oyunculuklar olmak üzere kurgu tek kelime ile berbat.Bu konuya bu kadar saçma sapan bir kurgu ve son olmaz. Olmaazzzzzzz 4/10 O da konun hatrınA ,Negative
Burdur şehir merkezinin çok yakınındadır .,Notr
"öncelikle hızlı gönderi için teşekkür ederim.ürüne gelince ürünün tüm özelliklerini denedim kusursuz çalışıyor önce kablolu modemi kablosuza çevirdim, router yaptım şimdidekendime kablosuz bir modem aldım ve 2 kat altta bulunan kardeşimin evine tekrarlayıcı özelliğini kullanarak kurdum kurulum çok basit performans süper ancak alacak arkadaşlara tavsiyem tekrarlayıcı yani sinyal güçlendirici modunda kullanacaksanız ana modeminizin güçlü olması gerekiyo yoksa sıkıntı yaşarsınız ben ana modemi güçlendirmeden önce hız ve sinyal kalitesi bakımından sorun yaşadım buna dikkat ederseniz gönül rahatlığıyla kullanırsınız teşekkürler.",Positive
 Bu filmi ne zaman izlemek istesem bir yerden sonra hevesim kaçıyor ve bırakıyorum..:)) ,Negative
"eşime yeni iş hediyesi olarak almıştım. kokuyu daha önce bilmediğim için ve buradaki yorumlara bakarak aldığım için koku ve kalıcılığı konusunda şüphelerim vardı. eşim kokusuna bayıldı, bende tabi :)",Positive
kargo gayet iyi siparişe verdikten sonra 2 gün içinde geldi benim kapağı ilkinde çok zor açıldı ama ürün kaliteli alinir.,Positive
galaxy s7 edgeye uygun değil,Negative
kumu dökülüyor tavsiye etmem .,Negative
 Filmi izledim. Sadece ilk yarısını biraz beğendim. Orda da mizah vardı sadece. Bu kadar oy alacak bi film değil bence. ikinci yazrısı insanı inanılmaz sıktı. ,Negative
Müzikler için genellikle İtalyan müzisyen Ennio Morricone ile çalışmıştır .,Notr
Titizlikle çalıştığı eserini bir gün mutlaka yayınlamak istemektedir .,Notr
Maalesef hamur yoğurma kabına çırpma teli ulasmiyor bu yüzden hiç memnun kalmadim,Negative
Dönem Bld .,Notr
" Sinemaın baş düşmanlarından Roland Emmerichden yeni bir balon film daha.Roland Emmerich ondan bundan çalıp aynı senaryoyu farklı gibi görünen ama sonuç itibariyle birrebir aynı olan öykülere bağlayıp,bol bol da efekle süsleyip,sadece seyircinin cebindeki parayı ve izlenme rakamlarına bakan,sözüm ona yönetmendir.2012 bomboş bir yapım.Efektleri çıkarığınızı düşünün.Elinizde ne kalıyor kocaman bir sıfır.Ayrıca efeklerdeki mantık hataları ise tam bir komedi.Çok fazla uzatmıyıcagım.Eğer patlamalar,deprem falan gibi kuru gürültüler seviyorsanız gidin izleyin.Ama sinema bir sanattır diyorsanız bu adama para kazandırmayın. ",Negative
Bugün fiilen sahip olduğumuz eserleri yazmış olan başlıca filozof Platon’dur .,Notr
gayet küçük ve anahtarlığa takılabiliyor. sağlam bir yapısı var. ancak tek kötü yanı usb 2.0 olduğu için veriyi saniyede 3 ile 10 mb arası gönderebiliyor. ,Positive
daha kullandığım deri görünümlü eldivene göre daha yumuşak ve eli terletmiyor.fakat avuç içi malzeme biraz daha güçlendirilmiş olsa kavramalarda nasır olabilecek parmak diplerin hassasiyetini azaltır.,Positive
hızlı gönderim için teşekkür ederim..,Positive
"küçük oda ya da mutfak için ideal, dahili uydu alıcılı, kullanışlı ve pratik bir televizyon. vestel servisi de çok hızlı devreye giriyor. tavsiye ederim.",Positive
On altı yaşında kamera asistanlığı ile sinemaya başladı .,Notr
avantajları: pili uzun gidiyor (2-3gün) ve kulaklık sökülebiliyor.,Negative
Bu reaksiyon sırasında da bir hacim artışı gözlenir .,Notr
Çok kullanışlı.,Positive
 ben bu kadar kötü bi film görmedim çok sıkıcı bir konusu var izlenmeye değmez. ,Negative
Odaları yemekleri ve kalitesi kötü sizin gibi büyük bir firmanın böyle bir otelle anlaşma yapması hoş değil bu yüzden tavsiye etmem.,Negative
" Öncelikle film gayet vasattı. Hitleri salak gibi oynayan bir aktör vardı, film gerçeklikten bayağı uzak. führer sinema salonuna gidecek hiç koruma yok ve sadece kapıda iki asker olanaksız. Tarantinonun benimde beğendiğim çok güzel filmleri var ama bu tip bir filmi çekecek berecisinin olmadığını gösterdi ve filmin bu kadar yüksek puan almasının sebebide amerikan film endüstrisinin yahudilerin elinde olmasıdır. Quentincim sen yine tarzın olan pulp fiction kill bill gibi filmler yapta bizde zevkle izleyelim. Führere saygılarla... ",Negative
Bunun üzerine yardım bulmaya karar verir .,Notr
Yarışma sezonun büyükler düzeyinde yapılan ilk yarışmasıdır .,Notr
Analitik düşünce okuluna bağlılığı ve din felsefesiyle ilgili çalışmalarıyla tanınır .,Notr
"ürün çok kaliteli ve kalıcı,özellikle aracı yıkadıktan sonra daha önceden sürdüğümüz parlaklık gitmiyor mat bir şekilde kalıyor.üzerine tekrardan sürerseniz daha parlak bir görünüm elde ediyorsunuz tavsiye ederim biraz fiyatı pahalı ama arabasını sevenler için fiyatının pek önemi olduğunu düşünmüyorum..",Positive
Almış olduğum ürün 4 ay oldu çekmemeye başladı servise gittim filitre dediler 4 ayda filitre nasıl dolar hiç almayın tavsiye etmem,Negative
şerefsiz götveren saçındaki beyazdan utanmıyosun elimde ölüceksin elimde kaypak seni ,Negative
 ben malesef beğenmedim. film ilk yarı gayet güzel ve merak uyandırıyordu fakat ikinci yarıda odanın yaptığı o garip şeyler çok komikti ayrıca bu filmin korku filmiyle de hiç alakası yok. ikinci yarı bir hayli sıkıcıydı film de sinir bozucuydu. tam her şey düzeldi derken haydaa yeniden bozuluyor... 10/4 ,Negative
Yüksek modernist mimarlığın son temsilcisi olarak bilinmektedir .,Notr
"uzun süreden beri beğenerek kullandığım bir koku. 200ml ve hepsiburadanın inanılmaz fiyatıyla görünce yeniden aldım. tedarik süreci biraz uzun sürdü, elime geçmesi 6 günü buldu tek olumsuz tarafı bu oldu benim için.",Positive
"tavsiye üzerine bir arkadaşımla beraber iki tane sipariş verdik, biz ekranda görünen kırmızı rengin aksine görmeden griyi sipariş ettik, görüntüsü umduğumdan güzel geldi. kullanımı çok güzel üstelik duvara asma yeri sayesinde bir kapı arkası vb. bir yere asarak sürekli elinizin aldında olmasını sağlayabilirsiniz...",Positive
