text,label
" paranıza ve zamanınıza yazık etmeyin, berbat bir fim... ",Negative
"ürünün küçük ve hafif olması, şarjının uzun süre gidiyor olması, titreşim özelliği olması ve bunun kapatılabiliyor olması, şarj miktarını gösterebiliyor olması çok hoş. konuşmadaki ses gayet net. tabi ki özellik yanında fiyat da önemli bizim için. hepsi birleşince türünün en güzel ürünü diyebiliriz. ",Positive
"nede olsa philips işte, 2 aaa kalem pille çalışıyor, küçük ve kullanışlı bir radyo, ses ve net yayın  bulma başarılı. her telde radyo var artık ama kalabalık ortada birlikte müzik ve maç dinlemek için  ideal.",Positive
" Bazı arkadaşlar kendi tarihimizi anlatan filmlere gitmemiz gerektiğini söylemiş. Doğru söylemiş fakat bu film için bu söylenemez. Bu bizim tarihimiz değil, bir Rum propagandasıdır. ",Negative
bu dunyanin en kucuk fotosu fazla arastrmayin bence onemli olan makina degil fotograf cekmektir,Positive
çok fazla bir şey beklemeyin. çözünürlük kötü. üstelik kumandası da yok. vr play de çince ve başka dil desteği de sunmamışlar. google cardboard ile uyumlu. benim gibi sanal gerçeklik gözlüğüyle yeni tanışanlar ve uygun fiyatlı bir gözlük almak isteyenler düşünebilir. üstelik 5 üzerinden 4.5 puan ortalama da çok fazla böyle bir gözlük için.,Negative
güzel ve güvenilir bir alışveriş oldu bundan sonra bu tip mobilya alışverişi için mağaza mağaza gezmem. zaten ürününün malzemesinden tut üretim sürecine kadar herşeyi detaylıca anlatıyor hepsiburada. beyaz eşyalarımı da buradan alıcam. herkese keyifli alışverişler.,Positive
"Ses kalitesi berbat , kısık çıkıyor , bas tiz diye bir şey yok , ucuz diye aldım , hiç tavsiye etmem",Negative
 açıkçası filmi seyrettikten sonra bende son sahneler dışında kafamda pekte bir şey bırakmadı.O yüzdende çok başarılı bulduğumu söyleyemem.Evet belki fena değildi ama abartılacak kadar da içi dolu bir film olduğuna inanmıyorum ne yazık ki...sanırım 10 üzerinden en fazla 6 verebileceğim bir yapıt..Genede emeği geçenlere teşekkürler..Daha güzel başyapıtlarda görüşmek dileğiyle.. ,Negative
süper hızlı teslimat. teşekkürler...,Positive
gerçekten çok kaliteli bir kart.,Positive
"kitabın arka kapağında da yazdığı gibi tolkien i̇ngiltere için neyse,g.r.r martin amerika için neyse,andrzej sapkowski'de batı avrupa için o.fantastik edebiyat severler için efsane bir kitap.oyunlarından aşina olduğumuz geralt'ı gerçek haliyle tanıyabildik sonunda.umarım diğer 6 kitapta en kısa sürede çevirilir.pegasus birkez daha farkını ortaya koyup bu seriyi türkçe olarak bize kazandırdığı için teşekkürler.sanırım bir 3 yıldır keşke çevrilse dediğim bir seriydi witcher serisi.kapağa aldanmayın kapak kitabı yansıtmıyor keşke diğer kapaklardan biri kullanılsaymış.",Positive
"2 adet usb girişi var, birine mouse takınca kalan 1 adet usb 3.0 giriş yetmeyebilir. mat güzel bir kasası var ama parmak izi kalıyor.. özenli, temiz kullanmak lazım..",Positive
ürün de çok iyi teslimat ta,Positive
yaklaşık 1 yıldır kullanıyoruz ve çok memnunuz. i̇kincisini yazlığımıza alacağız çünkü hafta sonları yazlığa gittiğimizde kendi yaptığımız nescafeyi içemez olduk. kahveyi olması gereken ısıda yapması tek bir tuşa basarak istediğiniz kahveyi hazırlaması harika. hele espresso profesyonel makinalarda hazırlanmış gibi. haftada bir mutlaka temizlenmeli kahvenin tadı değişebiliyor.,Positive
ayrıca şekil şukul durduğuna bakmayın makrosu var diye aldım maalesef ki yokmuş !!!,Negative
"duvarı delmeden birçok çerçeve yapıştırdım, çok temiz. üstelik beğenmediğinizde söküp istediğiniz yere tekrar yapıştırabiliyorsunuz. çok büyük bir kolaylık. kesinlikle tavsiye ederim.",Positive
 Bu kadar muhteşem kendini kanıtlamış bir filme zzz yorumları yapılmasına inanamıyorum ... ,Positive
 son zamanlarda izlediğim en başarılı filmlerden kesinlikle izlenmeli... ,Positive
desteklediğin barzo gibi senin de karakterin bozuk,Negative
anestezi teknikeri bu içerikli konuşmaları yapan bi çok eskort var para karşılığı yapıyorlar öğrenciden ne istedin pislik,Negative
hari̇ka bi̇r ürün kizim paketi̇ koyduğum dolabin kapağini açtiğim an gözleri̇ çi̇zmeli̇ kedi̇ gi̇bi̇ kocaman oluyor. hirlaya hirlaya deli̇ gi̇bi̇ yi̇yor i̇çi̇nde ne var bu kadar mutlu edi̇yor bi̇lmi̇yorum ama çok olmamak kaydi̇yla veri̇yorum. kedi̇ni̇zi̇ mutlu etmek i̇sti̇yorsaniz mutlaka almalisiniz. pahali ürün aldim onu yemedi̇ bunu i̇stedi̇. :)),Positive
arkadaşlar ürün orjinal değil kabloyu elinize aldığınızdan itibaren bunu anlayabiliyorsunuz.,Negative
" eeee ....Konusunu dinimizden alan bir film ama insanları çok çaresizmiş gibi gösteriyor.bütün kasaba insanları ölüyor .oysa ki belli bir inançla dabbeden kurtulabilmek konuyu canlandırmaz mıydı? sadece ölüm sahneleri bir filmi etkileyici yapmıyor. bence insanı düşündürüp zihnini çalıştırmalı.ses ve görüntü kalitesi iyi ama konu net değil ,insanı karamsarlığa sürüklüyor.neyse ki bir film insanı değiştiremiyor ",Negative
"daha önce kullanılan ürünlere nazaran, bulaşıklar daha parlak olmakta ve çizik oluşmamaktadır. fiyat olarak çok uygun görünüyor. daha önce kullanılmamışlara denemelerini tavsiye olunur.",Positive
urunumuzden cok memnun kaldik oglumla:),Positive
rezaletüç senedir beyenerek gittigim tatil köyünün bu kadar kötü bir hala geldiğini görünce çok üzüldüm animasyon çok kötü yemekler her gün aynı en iyi şey yetersiz olmalarına ragmen canla başla çalışan servis elamanları ve barmenler deniz havlularını bile üç günde degiştirmeleri bütün her şeyde kısıntıya gitmişler degişiklikleri sorduğumzda verdikleri tek cevap konsep değişikligi konüştüğumuz müşterilerin hepsi bir daha bu tesise gitmeyecklerini söykediler,Negative
" bence çok kötü bi filmdi.özellikle bu puan karşısında ne diyeceğimi bilemiyorum gerçekten.ben rezil bi film 4 mü versem vereceğim 4 e de değermi diye düşünürken 8.2 yi görünce şok oldum.kötü bi senaryo kötü oyunculuklar ve rezalet bi son;durup dururken bitti film anlamadım oturuyolardı bitti birden:((( erkan can hastasıyımdır onun yüzünü görmek bile yetiyo benim için onun ve settar tanrıöğen hatrına 4 veriyorum bu filme, haketmesede.( ayrıca birfilme 4 verdiğimi hatırlamıyorum bundan başka ) ",Negative
çok güzel tavsiye ederim banyoda çok hoş durdu,Positive
ürün alırken hiç kullanmadıysanız teredüt ediyorsunuz ama içi pamuk olanlardan daha iyi sıcak tutuyor ve hareketleri kısıtlamıyor,Positive
sinbo ürünlerinde almam artık.,Negative
"valla harika  bi ürün . zayıflamak isteyenler için acayip güzel terletici bi ürün. sıcak havada çok güzel terletiyor, birazcıkda yemeğe dikkat ettikten sonra zayıflamak kaçınılmaz......",Positive
ürün teslimatı çok hızlı ertesi gün elime ulaştı. ,Positive
öncelikle bu çayı herkeze tavsiye edıyorum eşim yenı dogum yaptı szeranla sütü yoktu doktoru bunu bıze onerdi gıdıp aldım eşim 3 aketı btırdı ve maşallah sütü cok iyi kızım cok ıyı beslenıyo herkese tavsiye ediyorummmm,Positive
"ürün zamanında, sorunsuz ve korunaklı bir şekilde teslim edildi",Positive
bu koltuktan aldım 2 sene parça garantili dediler ayaklar yamuldu söyledim kulanım hatası dediler alalı 10 oldu ,Negative
eylül   tarihinde baslamak üzere otel bellacasa suites otelinden rezervasyon yaptirdik üc gün kalana kadar kimse bize bir sey söylemedi kendimiz telefon acip ögrendikki otel kapanmis bizde tatile gitmekten vazgectik ama sonra ögrendikki birinci taksiti cekmisler telefon ettik bir hafta icerisinde geri iade edeceklerini söylediler bizde saf saf inandik iki hafta gecti paramiz ödenmedi üstüne ikinci taksitide kestiler ilk zamanda telefonlarimiza cevap veriyorlardi daha sonra ne telefona cevap verdiler nede fakslari calisiyor e mailleride kapali kayseri cumhuriyet savciligina dolandiriciliktan sikayetci olduk turizim bakanligina yazdik ve tursab a sikayet ettik bir tek tursabdan cevap geldi bankadan paramizi geri alabilmek icin noterden ihtarname cekmemizi istiyorlar deneyecegiz cokta ümitli degiliz iki ay dört gün olmus ben yurtdisinda yasiyorum,Negative
bugün kullandım. 10 km yol yaptım gerçekten fark ettim araçtaki değişimi. aracım 112 binde. diğer marka araçlarda nasıl olur bilmiyorum ama 2010 fiesta sahiplerine kesinlikle tavsiye ederim.,Positive
" film gerçekten çok sıkıcı hiç bi hareket,konuşma yok..tavsiye edilecek bi film değil! ",Negative
Pisliğinde boğul karaktersiz al mahkemeye ver bu primciyi ,Negative
mutfağımın boş bir duvarına hareket getirsin diye aldık. çok şirin oldu.minik biblolar ve kuru çiçek fln koydum. kurulumu kolay ancak parçalara numara konulursa daha kısa sürede montaj yapılır.ürün çok kısa sürede elimize ulaştı.teşekkür ediyorum,Positive
boşa para harcamayın makinenin motoru çok güçsüz ancak şaçı sıfıra verirsen iyi çalışır bana sorarsanız üste biraz daha koyarak daha iyi bir makine alabilirsiniz,Negative
bu arada çok hızlı kargo,Positive
 tekkelime aldığınız para helalmi size bu nedir hocam ya berbattttttttttt ,Negative
"ürün çok kullanışlı, temin etmek hiç zahmetsiz ve çok hızlı.",Positive
Kafasına hiçbirşey takmadan tatil yapacak insanlara çok rahat tavsiye edebilirim.,Positive
MAL cihanın poposu,Negative
iki gün içinde urun tarafima ulasti. bu fiyata bu ürünü bulmami saglayan hepsi burada coma tesekkurler her şey için .,Positive
başarılı oğlumla büyük keyif alarak çalışıyoruz.,Positive
" Keşke sinema da izleyebilseymişim ama vcd de izlemiştim... izlemek ne kelime heyecandan ve zevktten tv nin dibine kadar gitmiştim..böyle filmler gerçekten çok ender çıkıyo.. son 2,3 senede izlediğim en muhteşem film bide piyanist var tabiki.. 2. sini sinemaya çıktığı ilg gün izlicem ",Positive
Ürünü bildiğim için aldım bir sorun yok. Yalnız paketleme çok kötü kırık geldi,Negative
i̇pin kalın olan kısmı daha uzun olsa daha iyi olurdu. ya da en azından o kısma kadar biraz daha mesafe bırakılsaydı. parmağa dolarken o kısımdan da dolamak zorunda kalıyorsunuz dolayısıyla işlevi azalıyor.,Negative
 bu filme bayılıyorum ama tim burtona iki kat bayılıyorum eskiden tvde çok yayınlarlardı bu filmi.hele filmin sonunda lydia rolündeki winona ryder evde uçmya başlarken çaln şarkı çok güzeldi.hatta türkiyedede o şarkı &quot;ellere varda biza yohmi de bizede bizede bizedeeee&quot; şeklinde çevrilmişti. çok güzel bi filmdi ya.mutlaka izlyin. :) ,Positive
uzun zamandır notlarımı düzenlemek ıcın klasor almayı düşünüyordum.hepsıburadada uygun fıyata bulunca kacırmadan aldım. kalitesi fıyatının cok üstünde alanlar memnun kalacaktır,Positive
bir jilet gibi değil. biraz uğraştırıcı ,Negative
sipariş verdikten kısa bir süre sonra elimize geçti.kitabı oğluma aldım .serinin ikinci kitabı ilki kadar heycanlı olmadığını söyledi oğlum ama yinede tavsiye ediyoruz.,Positive
 Jason Statham bütün filmlerini izledim nerdeyse bu kadar iğrenç ve kötü bir filmde böyle bir senaryoda devam filmi bile olsa nasıl oynamış hayret ettim...aksiyon filmlerini çok severim ama inanın 1.film izledim ayip olmasin ikiyide bitireyim diye remen işkence çeke çeke filmin zorda olsa sonunu getirdim.hayatımda izlediğim en kötü 10 filmin arasında kesinlikle yer alacak bir film 10/-10.evde bile izlemesi sıkıyor birde sinemada para verip izlemesi hemcebe hem zamana yazık... ,Negative
 Daha kötüsü olamaz herhalde.. yada İvedik 3 ü görmeden konuşmamak gerek :) ,Negative
 son zamanlarda değil hayatımda izlediğim en iyi film neden daha önce görmedim diye üzülüyorum kesinlikle izleyin umut ve zeka birleşince bu kadar sürükleyici bi film olamaz ,Positive
şu an için problem yok hafif makine,Positive
 çok basit bir film... hiç abartılcak kadar değil .. ama küçük çocuk acayip tatlıydı onun için filmi yarıda kesmedım ..:D ,Negative
" İlk Hulk filminden kat kat çok güzel yapılmış bir film. Edward Norton, Liv Tyler, Tim Roth ve William Hurt gibi ünlü oyuncuların bulunduğu görsel efektlerle donatılmış sürükleyici bir aksiyon fırtınası. Edward Norton Hulk karekterine hayat vererek mükemmel bir performans ortaya koymuş. Ayrıca filmin bir sahnesinde güvenlikte bulunan eski Hulku canlandıran Lou Ferrignoyu da görüyoruz. Filmin sonunda da karşımıza süpriz bir isim çıkıyor ve marvel karakterlerinin birlikte olacağı bir filmin geleceğinin haberini veriyor. The Incredible Hulku herkese tavsiye ediyorum mutlaka izleyin görülmesi gereken bir marvel yapımı. ",Positive
" tamam, filmde bol şiddet arayanlar aradıklarını bulacaklar ama, hikaye hiç de sağlam değil ve sürüklemiyor... hani sonlara doğru biraz toparlamaya çalışıyor ama... bir filmi bir iki sahnesi için izlerim diyorsanız, izleyin... yoksa büyük zaman kaybı... 2 saat ileri sarmamak için zor tuttum kendimi... ",Negative
iskender palanın tüm kitapları gibi bu da muhteşem mutlaka okumanız gereken bir kitap fiyatı da piyasa şartlarına göre ucuz kitaplığınızda mutlaka bulunması gerekn bir kitap diyebilirim,Positive
"fiyatına göre iyi, aldığınız gün arayıp renk bilgisi verin. aramazsanız ertesi gün aranıyorsunuz kargo da bir sonraki gün geliyor.",Positive
güvenli ve hızlı alış verişin adresi hepsi burada ya teşekkürler......,Positive
kullanma klavuzu daha aciklayici olmali,Positive
" Birinci filmi çok beğenenler bunu izlemesin, gözünüzden düşmemesi için söylüyorum.Maalesef beklentilerimin çok altındaydı. İlk filmin tutması nedeniyle zorlaya zorlaya ikinci bi film yapmışlar. ",Negative
ekranda göründüğünden daha küçük. uzunluğu 20 cm kadar (yaklaşık 1 karış). ama delme gücü ve performansı çok iyi. görünüşü çok şık ve havalı. ofis veya lab ortamlarında kullanmak için ideal.,Positive
" x-men serisi süperdi ama tek burukluğum we üzüntüm spiderman dışında hiç bi çizgi roman ayrıntılı olarak sinemaya uyarlanamıcak olması.. nerde gambit, sonra rougenin süper güçlü hali we belkide en önemlileri olarakta magneto we tayfasının sürekli olarak x-menle kapışması, we nerde apocalips, yokediciler.. dediğim giibi ayrıntılı çekerlersex-men 15 e kadar uzar:D eldekilerle idare edicez ama bunlarda güzel.. ",Negative
kesinlikle hediye olarak tavsiye etmem.  bildiğiniz dede saati gibi kocaman bir bayana hediye olarak takılması için verilmez boynuna saat takmış gibi. ben daha kibar daha küçük birşey bekledim fakat dedemin saati gibi çıktı,Negative
yaklaşık 10 gün önce elimize ulaştıı çekimi falan çok iyii. eşim gayet memnun.diğerr hantal süpürgelerin yaptığı işi fazlasıyla yapıyorr  ilk aldığınızda nerdeyse halıya yapışıyor hepsi buradaya hızlı gönderim için çok teşekkürler,Positive
kokusu zamanla geçebilir parmak kısmı çok dar fakat bilek kısmı çok bol,Negative
 hayatımda izlediğim en berbat bir film bu kadar saçma bir film olamaz gidecek olanlar gitmesin paranıza yazık ,Negative
"işe yaramaz ürün wireless kulaklı cihaz birlikte kullanılmıyor bağlantı
sorunu var",Negative
ışıgın ulaşamadığı yerlerde işe yaramıyor ben yüzükte kullandım hiçbir etkisi olmadı.,Negative
 çok kötübbir film inasnın izlerken canı sıkılıyor ,Negative
Cok memnun kaldık guzeldı o fıyata beklenenden ıyıydı hakkıkatten memnun kaldık.,Positive
ürünü 5 aydır kullanıyorum ithalatçı garantili aldım henüz hiçbir sorun yaşamadım. bu fiyata zaten alınabilecek en mantıklı telefonlardan biri. kamerası gerçekten çok iyi ve kötü denilebilecek bir yanı yok sadece yoğun kullanacaksanız (ki günümüzde bunun aksi mümkün değil) şarjı pek dayanmayacaktir powerbank alın veya şarj aletini yanınızda taşıyın,Positive
urun cok güzel enaz 3 gün kalıcı tskler hepsi burada.com,Positive
deodorant gibi cok fazla püskürtmesi var sivasan bile bir etkisi yok.yanlis kullanmadim.tek yanlis yorumlara bakarak almam oldu.bundan sonra bir ürün alirken en olumsuz yorunlari kaile alicam.sizde öyle yapin,Negative
çok güzel bir ürün ben iki adet aldım birini arkdaşıma hediye ettim dikiş süresi benim 3 saatimi aldı dikiş izlerinden sıkı bir dikiş yaptım yaklaşık 15 cm lik yer kala ip bitti ayrıca iğneyide kırdım bende arkadaşımın ipini ve iğnesini kullandım sonuç süper oldu.size tavsiyem eğer güzel ve sıkı dikiş yapacaksanız yedek ip bulundurun bir not daha iğneler kırılıyor dikkat edin benim iğne kırıldı,Positive
" Filmle ilgili Holymindin görüşlerine katılıyorum. Bu filmi ben de hiç tarafsız bulamadım. Öyle bir şiddetin kanıksanması var ki insanların bunu hiçbir şey olmamış gibi, oyun oynayan çocuklarının yanında anlatması son derece rahatsız edici. İşin asıl yanı, bunu bir meşruluk düşüncesiyle aktardıkları belli oluyor. Yani işgalcilikleri bir yana, Filistinliler direndikleri için öldürülmeyi hak ediyor.. Her ne kadar savaşın kötülüğünü vermesiyle -sağolsun bir rahatsızlık yaratıyorsa da Filistinlilerden sadece 2-3 yerde Filistinli diye bahsetmesi, diğer yerlerde düşman, onlar vb. vb. diye bahsetmesi dikkatten kaçmıyor. Hele o çocukları, kadınları öldürüşleri, tanklarla arabaları ezişleri... bu bence adını vermeden günah çıkarma. Ama çıkarırken de şiddeti kanıksayan, bunu meşru sayan bir sinema diliyle yapma... Nasıl bir militarist toplum yaratmışlar, doğrusu bravo. Sineması bile bundan azade değil! ",Negative
"bence çok düşünmeden hemen alın, hem kaliteli hemde fiyatı çok uygun. hemde ürünü alırken kargoda sağlık ürünü diye yazıyor; bu önemli bi ayrıntı",Positive
